TIME,AEP,APPL,COST,CVX,DG,HD,LLY,IBM,EMN,ESS,KO,MSFT,MCD,NVDA,NKE,SPG,RE,WMT,VZN,XOM
04/11/2016,65.68,109.02,149.05,95.24,82.27,133.01,73.95,149.25,72.19,227.14,46.44,54.31,127.56,35.88,57.92,206.68,194.86,67.4,51.61,83.32
04/12/2016,66.31,110.44,150.52,97.51,83.35,134.38,74.57,149.63,73.24,228.65,46.65,54.65,127.61,35.84,58.55,208.11,197.22,68.8,51.95,84.35
04/13/2016,65.79,112.04,151.88,97.6,83.29,133.84,75.16,151.23,74.36,222.95,46.04,55.35,126.89,36.74,59.58,207.64,199.06,69.15,51.29,84.83
04/14/2016,65.59,112.1,151.4,97.98,82.71,134.37,75.63,151.16,74.16,218.89,45.83,55.36,127.51,36.84,59.49,207.95,197.63,68.8,51.36,85.43
04/15/2016,66.05,109.85,153.17,97.23,82.8,135.01,75.53,151.72,74.64,224.87,46.1,55.65,127.78,37.13,59.5,207.87,197.68,69.06,51.35,84.97
04/18/2016,66.24,107.48,153.3,98.7,83.74,136.8,77.22,152.53,74.78,226.44,46.22,56.46,128.85,36.97,59.57,209.07,197.87,69.86,51.73,85.78
04/19/2016,65.84,106.91,153.68,100.5,83.49,135.44,77.25,144,76.7,229.27,46.6,56.39,128.86,36.31,59.56,208.26,197.89,69.77,52.08,86.21
04/20/2016,63.7,107.13,152.74,101.69,82.54,135.19,77.08,146.11,76.94,222.81,44.37,55.59,128.55,36.45,59.62,203.72,197.6,69.21,51.75,86.8
04/21/2016,62.26,105.97,151.42,101.4,82.97,134.6,77.37,149.3,76.07,222.3,43.66,55.78,125.79,36.41,60.08,199.29,191.59,68.47,50.03,86.79
04/22/2016,62.74,105.68,149.92,102.01,81.44,135.66,77.83,148.5,76.54,224.51,44.54,51.78,125.5,36.27,59.43,202.14,193.37,68.72,50.55,87.53
04/25/2016,62.81,105.08,151.51,101.51,82,135.65,77.94,148.81,75.95,227.46,44.71,52.11,127.46,36.45,59.21,203.67,193.43,69.47,50.76,87.33
04/26/2016,62.9,104.35,152.6,102.29,82.3,135.34,76.27,149.08,76.89,225.43,44.53,51.44,127.71,36.48,59.54,203.95,185.83,69.3,50.44,87.63
04/27/2016,63.93,97.82,151.77,103.85,82.69,135.75,76.51,150.47,77.69,224.65,44.68,50.94,128.3,37.31,59.27,204.57,184.8,69.42,51.69,88.46
04/28/2016,63.06,94.83,151.44,102.4,80.96,132.73,76.46,147.07,78.21,224.33,44.63,49.9,127.92,36.2,58.54,203.66,184.34,68.91,51.02,88.03
04/29/2016,63.5,93.74,148.13,102.18,81.91,133.89,75.53,145.94,76.38,220.45,44.8,49.87,126.49,35.53,58.94,201.17,184.9,66.87,50.94,88.4
05/02/2016,64.36,93.64,150.93,103.31,82.5,136.05,76.75,145.27,77.06,222.93,44.98,50.61,128.2,36,59.59,204.52,186.06,67.59,51.32,89.13
05/03/2016,64.5,95.18,151.41,101.32,82.93,134.54,76.25,144.13,76.19,223.52,44.84,49.78,128.4,35.57,59.52,204.96,184.71,67,50.68,88.11
05/04/2016,65.39,94.19,151.51,100.59,84,135.16,74.87,144.25,75.95,225.91,44.98,49.87,129.33,34.76,59.11,207.62,182.75,67.19,50.84,87.94
05/05/2016,65.16,93.24,147.84,101.42,82.62,134.67,75.27,146.48,75.29,228.87,45.06,49.94,129.28,34.97,58.19,208.44,183.17,67.21,50.84,88.04
05/06/2016,64.56,92.72,146.44,101.86,83.27,135.7,74.6,147.29,75.87,232.16,45.32,50.39,130.58,35.33,58.43,210.82,181.53,68.25,51.12,88.51
05/09/2016,65.29,92.79,148.59,100.35,85.08,136.24,75.59,147.34,74.77,233.51,45.24,50.07,130.83,35.28,58.72,213.04,180.75,68.95,51.08,88.57
05/10/2016,65.05,93.42,149.56,101.27,84.32,137.51,76.89,149.97,75.82,236.11,45.75,51.02,131.6,35.96,59.2,213.92,183.26,68.8,51.54,90
05/11/2016,65.21,92.51,147.12,101.14,83.1,134.3,76.31,148.95,75.38,230.6,45.46,51.05,129.14,36.06,57.01,203.24,182.58,66.41,51.15,88.81
05/12/2016,65.66,90.34,146.72,102.12,83.69,134.19,75.96,148.84,74.8,229.93,45.83,51.51,130.12,35.57,57.99,204.05,184.08,66.85,51.47,89.67
05/13/2016,65.61,90.52,144.5,100.74,81.54,133.13,76.33,147.72,72.75,227.75,45.35,51.08,128.83,40.98,57.31,196.49,183.39,64.94,50.94,88.66
05/16/2016,65.93,93.88,145.79,102.3,82.88,135.34,78.29,149.46,73.88,229.49,45.62,51.83,129.64,42.19,57.14,199.38,184.27,66.02,51.23,89.57
05/17/2016,64.51,93.49,143.6,100.75,81.17,132,76.39,148,75.21,224.28,44.75,50.51,127.69,42.28,57.1,195.47,182.15,65.1,50.9,89.53
05/18/2016,63.3,94.56,141.29,100.06,79.71,131.77,76.33,147.34,73.44,223.52,44.48,50.81,126.21,43.36,56.12,193.49,181.94,63.15,50.39,89.35
05/19/2016,63.85,94.2,142.7,99.85,82,131.73,74.31,144.93,73.02,221.32,44.32,50.32,125.29,43.55,57.04,193.85,179.89,69.2,49.63,90.11
05/20/2016,63.8,95.22,142.69,99.79,81.62,131.85,74.81,147.25,73.28,222.83,43.95,50.62,122.56,44.33,56.48,195.13,180.06,69.86,49.66,89.74
05/23/2016,62.95,96.43,142.01,99.38,81.22,131.42,74.08,146.77,73.17,222.17,43.97,50.03,122.81,44.4,55.99,195.75,178.24,69.5,49.14,89.6
05/24/2016,63.63,97.9,142.57,100.19,83.42,133.36,74.99,148.31,73.29,223.49,44.37,51.59,123.95,45.36,56.59,197.63,179.6,70.24,49.58,89.67
05/25/2016,63.43,99.62,144.54,101.77,84.13,133.2,74.54,151.69,74.5,226,44.38,52.12,123.26,45.17,55.99,196.09,179.09,70.48,49.85,90.26
05/26/2016,64.33,100.41,149.71,101.5,88.01,134.05,75.52,152.44,73.67,227.08,44.69,51.89,123.79,45.65,55.84,197.13,179.09,70.85,50.16,89.8
05/27/2016,64.31,100.35,149.08,102.02,89.88,133.95,74.99,152.84,73.76,226.9,44.78,52.32,123.25,45.9,56.19,197.77,178.53,70.75,50.62,90.01
05/31/2016,64.73,99.86,148.77,101,89.9,132.12,75.03,153.74,73.36,227.23,44.6,53,122.06,46.72,55.22,197.64,179.11,70.78,50.9,89.02
06/01/2016,64.89,98.46,152.52,101.13,90.74,131.83,74.94,152.51,73.92,218.93,44.7,52.85,121.98,46.81,54.94,198.26,178.99,70.5,50.43,89.24
06/02/2016,64.68,97.72,151.51,100.53,90.9,132.41,75.46,153.5,73.71,218.05,44.72,52.48,121.17,47.14,54.53,197.4,177.85,70.95,50.77,88.53
06/03/2016,65.81,97.92,151.71,100.66,91.8,131.74,75.12,152.89,72.77,213.24,45.04,51.79,121.35,46.48,53.45,199.49,177.86,70.87,50.92,88.37
06/06/2016,65.7,98.63,152.24,101.17,90.87,129.19,74.84,152.73,73.92,210,45.37,52.13,122,46.24,54.3,198.67,177.64,71.05,50.71,89.34
06/07/2016,65.84,99.03,152.62,103.32,90.56,129.92,74.7,153.33,74.56,209.2,45.32,52.1,121.9,46.33,53.55,199.51,176.31,71.03,51.75,90.71
06/08/2016,66.2,98.94,153.37,103.09,90.88,129.59,74.91,154,73.62,209.19,45.55,52.04,122.11,46.18,54.12,201.45,180.14,71.28,51.52,90.79
06/09/2016,66.96,99.65,154.05,102.81,91.69,129.3,74.43,153.42,71.78,209.26,45.76,51.62,122.79,47.38,54.94,201.65,180.42,71.09,51.95,90.67
06/10/2016,66.85,98.83,154.87,101.98,91.45,128.83,73.95,152.37,72.91,209.34,46,51.48,122.36,46.2,55.11,200.26,179.11,71.14,52.67,89.98
06/13/2016,66.55,97.34,154.95,102.1,90.74,127.83,73.86,151.28,72.56,211.36,45.12,50.14,122.99,46.79,54.91,201.73,175.66,70.53,52.57,90.59
06/14/2016,66.83,97.46,155.87,101.28,90.58,125.24,74.32,151.06,71.43,212.27,45.04,49.83,122.51,46.88,54.12,202.82,173.66,70.95,52.99,90.43
06/15/2016,66.24,97.14,154.86,100.63,90.48,126.53,73.71,150.68,71.67,216.38,45.01,49.69,122.25,47.36,54.31,204.22,171.73,71.12,52.84,90.16
06/16/2016,66.88,97.55,156.42,101.07,90.81,127.36,74.25,151.06,71.7,217.47,45.31,50.39,122.47,47.55,53.47,206.21,172.92,71.3,53.46,91.22
06/17/2016,67.21,95.33,155.89,101.57,90.05,127.14,73.86,151.99,71.39,218.04,44.79,50.13,122.27,46.72,53.71,205.89,175.39,70.95,53.78,90.72
06/20/2016,66.79,95.1,156.48,102.61,90.98,127.62,73.28,153.61,71.97,218.64,44.98,50.07,123.42,47.56,54.36,206.96,175.09,71.1,53.76,91.12
06/21/2016,66.77,95.91,157.2,103.24,91.46,127.74,72.57,154.05,72.07,219.88,45.13,51.19,122.63,47.27,54.77,208.43,175.34,71.46,54.1,91.53
06/22/2016,66.5,95.55,158.12,102.29,91.94,127.6,73.07,152.92,71.58,220.22,44.86,50.99,120.62,47.23,54.57,208.59,175.54,71.75,54.03,91.17
06/23/2016,66.59,96.1,157.03,104.44,91.68,128.29,73.94,155.35,73.01,218.45,45.08,51.91,121.21,48.49,54.12,209.09,177.42,72.1,54.67,91.8
06/24/2016,67.26,93.4,155.56,101.9,92.13,126.4,74.33,146.59,68.41,216.9,43.93,49.83,119.44,45.73,52.59,206.5,172.51,71.96,54.43,89.39
06/27/2016,68.35,92.04,154.26,100.36,93.51,124.67,74.89,143.5,65.81,218.56,43.78,48.43,116.3,45.24,51.89,207.95,169.21,71.5,54.74,88.86
06/28/2016,68.64,93.59,155.6,101.63,92.9,127.53,75.15,145.7,66.51,223.23,44.18,49.44,118.5,45.9,53.09,213.09,174.01,71.51,54.82,90.91
06/29/2016,68.72,94.4,157.08,103.42,93.8,127.37,78.15,148.46,67.31,224.52,44.44,50.54,119.49,46.65,55.13,214.93,173.88,72.46,55.06,92.46
06/30/2016,70.09,95.6,157.04,104.83,94,127.69,78.75,151.78,67.9,228.09,45.33,51.17,120.34,47.01,55.2,216.9,182.67,73.02,55.84,93.74
07/01/2016,70.14,95.89,156.11,104.15,93.48,129.62,78.95,152.35,68.16,228.65,45.12,51.16,120.4,46.66,55.61,217.14,181.52,72.81,56.23,93.84
07/05/2016,70.81,94.99,155.25,103.57,93.6,129.35,79.64,151.68,65.63,231.21,45.43,51.17,120.76,47.35,55.2,220.23,179.66,73.14,56.53,93.02
07/06/2016,71.27,95.53,156.01,104.58,94.51,131.57,80.02,152.37,66.08,230.06,45.27,51.38,120.63,47.65,55.8,217.54,180.77,73.82,56.26,94.09
07/07/2016,70.28,95.94,163.7,103.05,93.78,131.16,79.32,152.6,66.99,228.76,45.09,51.38,120.92,48.89,55.92,215.59,180.87,73.53,55.38,92.96
07/08/2016,70.71,96.68,165.44,104.77,94.32,134.34,79.66,154.46,68.52,231.33,45.38,52.3,121.31,50.85,56.72,219.56,181.72,73.84,55.9,93.54
07/11/2016,70.7,96.98,166.72,105.39,94.24,135.15,79.14,155.33,69.1,231.33,45.57,52.59,122,52.02,56.83,221.74,181.2,74.06,55.93,93.89
07/12/2016,69.58,97.42,166.28,106.78,93.04,134.84,79.67,157.04,70.36,232.07,45.58,53.21,122.25,52.8,58.06,221.46,182.2,73.27,55.47,94.95
07/13/2016,70.01,96.87,166.78,106.65,92.43,133.56,79.36,158.02,70.74,234.26,45.74,53.51,122.82,52.78,57.99,224.24,181.28,73.62,56,94.88
07/14/2016,69.38,98.79,166.94,106.7,92.63,134.54,80.59,160.28,71.7,229.54,45.69,53.74,123.93,53.32,58.49,222.17,180.96,73.7,55.84,94.95
07/15/2016,69.64,98.78,166.41,107.03,91.71,134.78,80.22,159.78,71.35,226.6,45.63,53.7,123.61,52.7,57.87,222.94,179.76,73.67,55.84,95.12
07/18/2016,69.95,99.83,167.51,106.09,92.82,136.34,79.95,159.86,72,225.63,45.63,53.96,123.8,52.97,57.74,222.28,177.74,73.84,55.93,94.82
07/19/2016,69.77,99.87,168.12,106.04,93.15,136.98,79.97,159.58,71.4,226.59,45.63,53.09,126.5,53.52,57.76,223.03,179.12,73.66,55.7,94.47
07/20/2016,69.35,99.96,168.04,105.59,93.82,137.41,80.28,161.36,71.9,226.35,45.51,55.91,126.06,54.22,57.76,223.24,179.62,73.79,55.62,93.93
07/21/2016,69.43,99.43,167.05,105.39,94.04,136.07,80.4,160.45,72.02,226.44,45.45,55.8,127.18,53.22,56.99,224.2,178.58,73.52,55.37,93.85
07/22/2016,70.06,98.66,167.47,105.66,95.15,136.52,81.59,162.07,71.93,226.99,45.83,56.57,128.26,54.67,56.73,225.3,181.26,73.55,56.1,94.01
07/25/2016,69.77,97.34,167.97,103.07,95.98,136.5,81.98,162.65,72.11,226.4,45.57,56.73,127.4,55.68,57.14,224.48,181.44,73.75,55.87,92.2
07/26/2016,69.74,96.67,167.57,102.68,96.71,136.75,82.09,162.12,69.99,222.73,44.88,56.76,121.71,56.63,56.37,224.5,184.78,73.73,54.81,91.53
07/27/2016,68.86,102.95,166.15,102.26,95.07,136.31,83.4,161.83,70.32,218.81,43.4,56.19,119.48,56.06,55.79,221.7,186,73.32,55.32,90.91
07/28/2016,68.92,104.34,166.35,101.79,95.07,137.96,82.93,161.37,70.37,220.59,43.65,56.21,119.42,56.18,55.45,224.07,189.03,73.24,54.86,90.2
07/29/2016,69.3,104.21,167.22,102.48,94.74,138.24,82.89,160.62,65.23,233.88,43.63,56.68,117.65,57.1,55.5,227.04,189.01,72.97,55.41,88.95
08/01/2016,69.31,106.05,167.56,99.11,94.06,138.77,83.18,161.45,65.18,234.62,43.45,56.58,118.01,56.73,55.41,227.6,189.66,73.78,54.5,85.86
08/02/2016,69.01,104.48,166.5,99.59,93.16,137.22,83.32,160.58,64.12,231.51,43.53,56.58,117.7,56.04,54.92,223.61,189.92,73.13,54,87.04
08/03/2016,68.45,105.79,166.12,100.61,93.77,137.06,82.72,160.67,64.92,230.43,43.64,56.97,117.52,56.19,54.75,222.31,190.35,72.94,53.9,87.49
08/04/2016,68.64,105.87,166.55,100.39,93.12,136.05,82.42,161.55,64.78,229.51,43.51,57.39,118.3,57.23,54.79,219.62,190.27,73.3,53.93,87.48
08/05/2016,67.86,107.48,167.7,100.51,94.37,136.91,81.56,163.51,65.37,230.61,43.48,57.96,119.21,58.2,55.85,219.71,190.9,73.76,53.64,87.56
08/08/2016,67.15,108.37,167.4,101.2,92.99,136.21,81.6,162.04,65.56,233.2,43.44,58.06,118.29,58.74,55.98,219.97,190.58,73.34,53.59,88.59
08/09/2016,67.39,108.81,167.86,101.32,92.04,136.11,81.5,161.77,65.49,233.59,43.47,58.2,118.31,58.89,55.77,220.63,190.97,73.55,53.66,88.71
08/10/2016,67.56,108,168.29,100.14,93.02,135.6,80.56,162.08,64.84,232.71,43.61,58.02,118.8,58.51,55.13,218.98,191.13,73.95,53.81,86.41
08/11/2016,67.72,107.93,167.88,101.4,92.72,137.04,80.56,163.53,65.32,228.68,43.75,58.3,119.38,59.7,56.73,214.55,189.47,73.8,53.86,86.72
08/12/2016,67.55,108.18,169.04,102.16,92.91,136.57,80.22,161.95,64.79,229.42,44.03,57.94,119.52,63.04,56.45,215.23,189.8,73.89,53.65,87.85
08/15/2016,66.52,109.48,168.73,102.77,92.13,137.06,80.26,161.88,66.01,231.65,44.24,58.12,118.52,62.98,56.77,214.08,190.13,73.32,53.61,87.81
08/16/2016,65.68,109.38,168.41,102.63,89.49,136.23,79.84,160.7,65.46,230.1,43.83,57.44,117.94,62.6,56.88,211.57,189.66,72.89,52.76,87.92
08/17/2016,66.5,109.22,167.96,102.22,90.92,136.15,80.11,160.44,64.75,228.03,44.06,57.56,117.1,61.15,56.86,213.97,188.64,72.93,53.17,88.11
08/18/2016,67.4,109.08,167.75,103.55,91.69,134.8,79.78,161.36,64.88,227.59,44.1,57.6,117.13,62.1,57.21,214.35,189.28,74.3,52.87,88.91
08/19/2016,66.37,109.36,168.02,102.32,90.85,135.46,79.06,160.04,66.35,224.58,43.92,57.62,115.01,62.26,58.9,211.9,188.92,72.81,52.45,87.8
08/22/2016,66.52,108.51,167.94,101.94,90.8,135.34,79.29,160,66.64,224.02,43.74,57.67,115.42,62.52,58.66,212.49,189.15,72.7,52.55,87.99
08/23/2016,66.28,108.85,167.36,101.68,91.49,136.22,79.57,160.26,67.06,224.02,43.85,57.89,115.19,62.91,59.62,211.97,188.22,71.97,52.63,87.72
08/24/2016,66.34,108.03,167.57,102.2,91.79,135.06,78.44,159.05,67.36,223.18,43.85,57.95,114.87,61.94,60.22,214.24,189.34,72.23,52.53,88.02
08/25/2016,66.37,107.57,164.86,101.89,75.61,135.43,78.01,158.63,67.74,225.52,43.67,58.17,115.43,61.53,59.24,215.55,190.09,71.22,52.75,87.46
08/26/2016,64.69,106.94,163.93,101.32,75.5,134.36,78.24,158.32,67.25,222.02,43.32,58.03,114.44,62.03,59,213.76,190.08,71.14,52.07,87.27
08/29/2016,65.18,106.82,163.98,102.05,77.49,135.25,78.6,159.72,68.06,225.4,43.54,58.1,115.42,61.99,58.63,215.69,191.35,71.4,52.5,87.84
08/30/2016,64.32,106,161.96,101.7,75.65,134.1,77.77,159.4,68.26,225.75,43.24,57.89,115.36,61.63,58,215.9,192.84,71.31,52.27,87.52
08/31/2016,64.57,106.1,162.09,100.58,73.41,134.12,77.75,158.88,67.89,227.1,43.43,57.46,115.66,61.34,57.65,215.47,193.38,71.44,52.33,87.14
09/01/2016,64.41,106.73,156.21,100.21,73.78,134.23,77.23,159.54,67.77,226.86,43.35,57.59,115.4,63.15,58.54,216.02,192.61,72.84,52.56,86.84
09/02/2016,65.24,107.73,157.98,100.93,73.32,135.15,76.85,159.55,68.58,225.89,43.66,57.67,115.83,62.53,58.02,216.69,192.63,72.5,52.88,87.42
09/06/2016,66.04,107.7,158.06,102.43,72,134.1,78.51,160.35,68.31,229.99,43.79,57.61,117.25,63.12,57.41,218.16,192.77,73,53.51,88.57
09/07/2016,66.05,108.36,155.64,102.88,71.75,132.79,78.59,161.64,66.79,229.92,43.64,57.66,116.92,62.19,57.72,218.95,195.08,72.06,53.71,88.24
09/08/2016,66.1,105.52,153.47,104.12,70.67,131.26,79.89,159,65.86,226.83,43.63,57.43,116.17,62.64,56.17,217.09,193.24,71.83,53.6,89.05
09/09/2016,63.71,103.13,150.7,101.27,70.58,127.74,78.24,155.69,64.69,219.97,42.27,56.21,114.58,59.52,55.33,209.9,189.31,70.3,51.82,86.84
09/12/2016,64.71,105.44,151.69,102.25,71.77,128.59,79.08,158.29,65.17,225.02,43.19,57.05,115.95,60.75,56.01,212.28,190.91,71.94,52.57,87.29
09/13/2016,63.81,107.95,150.74,99.43,70.38,125.72,78.48,155.81,64.23,219,42.28,56.53,114.73,59.87,55.37,206.92,190.1,71.46,51.45,85.21
09/14/2016,64.02,111.77,150.69,98.42,71.51,126.26,78.29,154.05,63.95,221.02,42.11,56.26,115.18,60.4,55.13,207.78,188.9,71.52,51.49,84.6
09/15/2016,64.3,115.57,152.67,99.5,72.53,126.96,78.82,155.66,64.74,221.96,42.36,57.19,116.14,62.69,55.47,207.91,190.49,72.4,51.98,85.08
09/16/2016,64.81,114.92,152.35,97.84,71.91,126.11,78.8,153.84,63.74,221.97,42.14,57.25,115.28,62.84,55.18,208.73,188.21,72.87,51.88,84.03
09/19/2016,65.42,113.58,151.79,98.04,71.83,126.29,79.16,154.87,64.8,225.03,42.1,56.93,115.21,63.67,54.95,209.59,190.43,72.09,51.2,83.83
09/20/2016,65.01,113.57,152.17,97.7,71.72,126.83,79.88,154.45,64.3,226.04,42.34,56.81,116.45,63.09,54.87,208.69,191.29,71.97,51.27,82.54
09/21/2016,66.19,113.55,152.7,99.63,72.18,128.11,80.87,155.53,65.36,230.23,42.53,57.76,116.93,64.86,55.34,210.87,193.69,72.19,51.87,83.3
09/22/2016,66.6,114.62,153.15,99.98,71.89,128.75,81.29,156.11,65.77,231.18,42.96,57.82,117.36,65.02,55.41,213.49,195.15,72.27,52.35,83.54
09/23/2016,66.66,112.71,152.53,99.22,72.09,127.79,81.16,154.98,65.34,230.92,42.74,57.43,117.17,64.95,55.15,213.49,192.27,72.35,52.56,83.45
09/26/2016,66.36,112.88,151.19,98.78,71.69,125.45,79.52,153.98,65.08,230.86,42.05,56.9,116.53,64.34,54.4,214.76,191.48,71.62,52.15,83.06
09/27/2016,65.5,113.09,150.45,98.98,71.6,126.82,80.88,156.77,65.5,228.21,42.59,57.95,116.88,66.54,55.34,212.93,191.6,72.33,52.49,83.24
09/28/2016,65.36,113.95,149.41,102.15,70.5,128.27,80.71,158.29,66.77,227.41,42.15,58.03,115.18,66.78,53.25,212.61,193.13,71.79,52.06,86.9
09/29/2016,64.5,112.18,147.49,101.27,69.32,127.93,79.74,158.11,66.38,225.63,42.03,57.4,114.79,67.4,52.16,207.58,190.4,70.73,52.12,86.46
09/30/2016,64.21,113.05,152.51,102.92,69.99,128.68,80.26,158.85,67.68,222.7,42.32,57.6,115.36,68.52,52.65,207.01,189.97,72.12,51.98,87.28
10/03/2016,63.51,112.52,151.01,102.45,69.7,128.5,81,157.61,67.19,217.9,42.03,57.42,114.64,68.45,52.67,201.84,188.15,72.01,51.88,87.05
10/04/2016,62.18,113,150.48,101.27,68.05,128.2,81.11,156.46,66.48,217.63,41.84,57.24,113.5,68.3,52.14,198.87,190.12,71.75,51.26,86.25
10/05/2016,62.18,113.05,149.98,102.23,66.97,127.58,81.75,157.08,67.16,213.32,41.81,57.64,113.41,68.23,52.12,195.72,185.63,71.67,50.27,87
10/06/2016,62.25,113.89,149.47,102.18,69.05,130.19,81.47,156.88,67.69,212.47,41.71,57.74,113.92,67.34,52.03,196.48,184.24,69.36,50.26,87.04
10/07/2016,61.79,114.06,149.99,102.27,69.66,128.31,82.09,155.67,66.47,212.27,41.73,57.8,113.45,66.85,51.79,196.81,189.81,68.7,49.92,86.74
10/10/2016,62.21,116.05,150.28,103.98,69.41,127.25,83.06,157.02,66.18,212.32,41.73,58.04,114.71,67.1,51.79,197.5,191.41,67.98,50.19,88.44
10/11/2016,61.34,116.3,151.01,103.04,68.7,125.85,81.81,154.79,65.31,210.27,41.54,57.19,113.68,66.13,51.82,195.55,190.2,67.39,49.9,87.74
10/12/2016,62,117.34,150.46,102.15,69.06,126.69,80.51,154.29,64.37,211.64,41.78,57.11,114.71,66.43,52.44,198.92,191.82,67.46,50.3,87.13
10/13/2016,62.53,116.98,150.22,100.79,69.35,126.29,80,153.72,63.17,208.57,41.76,56.92,115.41,65.35,52.03,198.79,193.38,68.23,50.29,86.56
